rmort,rmortTB,CDRscaleO,fchild,vchild,rchild,w,pchild,pelderly,padult,n,uiscaleC,relderly,radult,x,fadult,felderly,vadult,CDRscale,e,nelderly,velderly,uiscaleA,uiscaleE,neta,CDRscaleE,p0
-0.6,-0.894254796,0.288010848,0.137368548,0.000179237,0.006812101,0.012861151,0.022933371,0.29221907,0.16381147,0.186833255,1.888489462,0.012964429,0.005388296,0.271599611,0.735431717,0.618053292,0.000229381,0.419631197,0.745406862,0.102669717,0.001931194,0.278896912,0.367739049,2.19605258,-0.0369362,1267142
-0.6,-0.883459808,0.542785832,0.12718206,0.000139824,0.006474572,0.017220085,0.016697066,0.226745059,0.158488333,0.18144347,1.812471264,0.006919314,0.005069901,0.253878677,0.740306048,0.740082129,0.000256603,0.465446249,0.651467261,0.101662638,0.003018781,0.212704787,0.742191362,2.325287181,-0.057331565,1267142
-0.6,-0.948285244,0.709822161,0.104765201,0.000146589,0.010126464,0.011157665,0.017192265,0.282168999,0.158751109,0.1730808,1.656551089,0.007936514,0.005821488,0.317967164,0.724289775,0.703102429,0.000241931,0.502998951,0.631038257,0.105954015,0.002005693,0.481379796,1.00136525,2.398413926,-0.065793786,1267142
-0.6,-0.904672747,0.720396757,0.130870209,0.000114817,0.006980375,0.01575654,0.017118629,0.293158899,0.155604065,0.188485598,1.240486475,0.017000469,0.005281525,0.317652192,0.725935208,0.719291509,0.00027421,0.433146762,0.682676192,0.119149951,0.001230425,0.274798982,0.613480235,2.330256683,-0.083137044,1267142
-0.6,-0.892748903,0.285777661,0.140275729,0.000139443,0.006332637,0.012472782,0.017328307,0.328696308,0.161240681,0.167116746,1.686294644,0.010835929,0.005373868,0.275555866,0.735942506,0.637885233,0.000206628,0.485882514,0.739043935,0.101248363,0.002211366,0.361152834,0.422897755,2.306054885,0.001921036,1267142
-0.6,-0.862281528,0.049652936,0.107625479,0.000135047,0.005711181,0.014058896,0.016831745,0.267627304,0.150412777,0.186328394,1.109123534,0.013427028,0.005981684,0.285494445,0.741422623,0.686867196,0.00022836,0.466425885,0.750164565,0.100234383,0.001341037,0.217535833,0.551142883,2.538415944,-0.122212708,1267142
-0.6,-0.898576085,0.724976998,0.135254583,0.000123709,0.0072735,0.015018199,0.018313373,0.274381237,0.148539874,0.193411942,1.267134867,0.011231338,0.005817582,0.314510055,0.72045162,0.691659022,0.000261257,0.404117716,0.70328971,0.113637135,0.002023662,0.191501144,0.385740871,2.42862151,0.026103531,1267142
-0.6,-0.838823929,-0.133813952,0.125502973,0.000121568,0.006769906,0.015642542,0.024845452,0.259246462,0.179103637,0.18782699,1.600360742,0.020219486,0.00635861,0.333753691,0.739290894,0.732104482,0.000247834,0.382293953,0.711067136,0.10926851,0.000610049,0.303451892,0.359845191,1.954204276,-0.102680066,1267142
-0.6,-0.806031513,-0.367790445,0.148085467,0.000175099,0.006892275,0.011492206,0.01751754,0.300350226,0.158025341,0.206450679,1.877158218,0.006511777,0.005454135,0.278137989,0.74683758,0.665124171,0.000189222,0.386578154,0.789364342,0.111152806,0.002591112,0.136853769,0.280072844,2.366000799,-0.106480777,1267142
-0.6,-0.948378893,-0.028517986,0.145964918,0.000175781,0.005149415,0.011940543,0.019095782,0.35187469,0.156123486,0.171573793,1.900843721,0.008787662,0.00584622,0.323443348,0.741606781,0.7072562,0.000202451,0.458564997,0.774113965,0.105027075,0.00212844,0.74802364,1.371827012,2.27963911,-0.04598605,1267142
-0.6,-0.944952915,-0.340757678,0.145172749,0.000154252,0.00530203,0.012879884,0.021129863,0.309731629,0.150877786,0.187270995,1.9857542,0.021360111,0.005211407,0.324122039,0.74438361,0.719807991,0.000220845,0.426687591,0.738102721,0.113916458,0.000659302,0.745754319,1.205293217,2.452510276,-0.035746618,1267142
-0.6,-0.944157286,-0.074778315,0.142416702,0.000103539,0.005275251,0.011926109,0.02140468,0.285066507,0.161833164,0.180328673,1.908564809,0.013043793,0.005570289,0.320977537,0.749754453,0.720552401,0.000243602,0.451537887,0.723156479,0.101036524,0.001912467,0.580612174,1.133543035,2.165493596,-0.010151893,1267142
-0.6,-0.943094938,-0.290021812,0.149106753,0.000152663,0.005608699,0.012708364,0.021672517,0.310299873,0.148526525,0.179441307,1.943854716,0.013223823,0.005033375,0.319841913,0.735134177,0.727605957,0.000216568,0.458747,0.730346543,0.113378328,0.001423797,0.564571,1.116828814,2.55833746,-0.013929439,1267142
-0.6,-0.924232972,0.597400291,0.120432061,0.000125186,0.005849323,0.013409219,0.023468353,0.26621081,0.162236745,0.178166363,1.481520951,0.006826018,0.005765851,0.269202193,0.677560264,0.674774754,0.000219386,0.379553265,0.791070699,0.102238133,0.003052396,0.38384503,0.604025024,2.184491345,-0.011242186,1267142
-0.6,-0.8816041,-0.134563583,0.141420687,0.000151111,0.007028892,0.01398183,0.015355194,0.308003284,0.160422514,0.207096293,1.989523973,0.008154352,0.005302391,0.275307612,0.719341345,0.665172629,0.000203225,0.376064756,0.772281686,0.113827385,0.002283859,0.363968381,0.380103044,2.462465191,-0.136842913,1267142
-0.6,-0.945057564,0.898531488,0.125706987,0.000144718,0.008972977,0.010883453,0.017369766,0.288334442,0.15192185,0.179375599,1.507007349,0.008407745,0.005089594,0.326854111,0.725600436,0.693029781,0.000248148,0.457448658,0.62669166,0.1129567,0.002626539,0.344732223,1.134775413,2.361803586,-0.038469637,1267142
-0.6,-0.93641854,1.066814514,0.120968563,0.000151711,0.009532402,0.011704895,0.017032844,0.282383209,0.150840444,0.181617044,1.500520646,0.010344948,0.005298518,0.329194433,0.745059933,0.688323606,0.000252092,0.468853195,0.608886056,0.105981281,0.00213214,0.357993273,1.160329544,2.396678439,-0.065232047,1267142
-0.6,-0.949936383,-0.088854106,0.142050803,0.000164099,0.005317431,0.011623863,0.019361525,0.343776266,0.160662566,0.169875009,1.998986824,0.01025479,0.005787701,0.317752844,0.740193539,0.728190593,0.000203119,0.460669372,0.783594772,0.106450651,0.001770952,0.708533373,1.410550923,2.226020761,-0.028412658,1267142
-0.6,-0.875170412,-0.358972351,0.127600066,0.000109954,0.006462535,0.014538565,0.028925969,0.264380735,0.182370375,0.196428463,1.651786991,0.019814037,0.005729368,0.337479168,0.743410938,0.715211092,0.000228692,0.434688805,0.679880077,0.106924492,0.000626793,0.357201033,0.423091014,2.080310451,-0.099680493,1267142
-0.6,-0.8934051,-0.328117046,0.141719104,0.000115207,0.005729748,0.012323009,0.022770851,0.284284254,0.196162591,0.224093039,1.988860161,0.012929122,0.005032155,0.313683784,0.725279055,0.691103494,0.000239709,0.395050363,0.610861884,0.111296652,0.001692197,0.183226535,0.501690099,2.010124682,-0.11625999,1267142
-0.6,-0.907318862,-0.354924465,0.14844113,0.00012176,0.005552937,0.012210645,0.022557022,0.27442542,0.195543517,0.21969658,1.990350737,0.016287057,0.005127781,0.311805739,0.72018823,0.693221865,0.000251365,0.383893522,0.611205766,0.116751601,0.001174629,0.201615503,0.541729574,1.974595254,-0.130662813,1267142
-0.6,-0.950384498,-0.151297272,0.133362789,0.000174037,0.005053508,0.012326282,0.022447971,0.340047183,0.155851545,0.171490125,1.802084295,0.019152721,0.005722304,0.32615733,0.726944346,0.65788822,0.000203594,0.437626882,0.76173894,0.105107151,0.000734111,0.723291375,1.464461849,2.273465017,-0.082515228,1267142
-0.6,-0.924066288,0.438924445,0.112574898,0.000139048,0.005072752,0.013795283,0.023358868,0.276165131,0.161503232,0.185120661,1.10585099,0.010406867,0.005278439,0.279568993,0.724222292,0.669126253,0.000245598,0.447416663,0.739881382,0.107176353,0.002495205,0.243919089,0.561124851,2.232381021,-0.010941334,1267142
-0.6,-0.943715182,-0.384817454,0.141692006,0.000151117,0.00521592,0.011471996,0.021986587,0.311839793,0.166401262,0.194698963,1.761103351,0.014137671,0.005818205,0.312152791,0.746263499,0.693989165,0.000212777,0.394849281,0.78951309,0.111913051,0.002043459,0.765387298,1.407496019,2.144133609,-0.102383763,1267142
-0.6,-0.900352567,0.838566515,0.145057783,0.000110277,0.006780576,0.015155562,0.021850467,0.280736337,0.143744567,0.173096049,1.487340347,0.01840547,0.006322276,0.306477319,0.735841721,0.73241235,0.000246919,0.421325167,0.728926028,0.111815272,0.001202686,0.498238944,0.612560765,2.433944462,-0.025255279,1267142
-0.6,-0.928147186,-0.072128165,0.144547883,0.000113367,0.005926889,0.011456531,0.027457473,0.288340892,0.192150362,0.205302491,1.738377985,0.020941241,0.00523323,0.28779393,0.746767829,0.681287533,0.000237288,0.411464218,0.64536193,0.108863628,0.000474533,0.395666427,0.498861602,1.937920139,-0.07659978,1267142
-0.6,-0.913731318,0.379277879,0.111454971,0.000138241,0.005203763,0.013989545,0.022094418,0.265957822,0.164987769,0.183251327,1.125267457,0.01555658,0.00532351,0.277081083,0.724888618,0.672200077,0.0002342,0.422465102,0.723189993,0.107583535,0.001851499,0.295755516,0.577940553,2.153708983,-0.00751775,1267142
-0.6,-0.882982424,-0.060430117,0.144128084,0.000166104,0.006594353,0.01154833,0.018479455,0.324019,0.152975039,0.170907432,1.890205905,0.018349533,0.005198874,0.282300064,0.726523344,0.63831983,0.000218522,0.446917445,0.75673141,0.100365883,0.001231623,0.312103628,0.405903875,2.359353623,0.019301515,1267142
-0.6,-0.88567754,0.005073127,0.145439773,0.000184683,0.005366059,0.011590731,0.018207267,0.277409055,0.166212126,0.205354947,1.869080758,0.014790904,0.005020711,0.291539729,0.749376437,0.688492392,0.000210854,0.373990892,0.780172708,0.12874601,0.001876746,0.438159697,0.452544079,2.27148191,-0.173692275,1267142
-0.6,-0.82365242,-0.062068906,0.144364363,0.000164689,0.006476271,0.010227959,0.016067052,0.260004249,0.165257191,0.194701711,1.949672197,0.02159327,0.0056165,0.275392408,0.717248231,0.681904181,0.000199193,0.421860038,0.780506427,0.104672407,0.000334731,0.140260814,0.245681803,2.303847659,-0.113202455,1267142
-0.6,-0.928069838,0.869546661,0.138480195,0.000135038,0.00502419,0.017133639,0.021000604,0.25791487,0.169332639,0.187021875,1.96030725,0.011897261,0.005335711,0.256608348,0.745527335,0.723365434,0.000214488,0.466158921,0.636034243,0.102489353,0.001713579,0.496488116,0.844729936,2.279502647,-0.079654924,1267142
-0.6,-0.924126434,0.818231544,0.138355735,0.00013911,0.005354937,0.016366355,0.019622924,0.249539999,0.178383182,0.184574698,1.931447937,0.007724564,0.005157791,0.261689211,0.747649809,0.731581409,0.000211478,0.475039862,0.635352234,0.101398301,0.002677643,0.517976398,0.912860016,2.189245069,-0.050500585,1267142
-0.6,-0.850168681,0.757120063,0.139391592,0.000125532,0.006956172,0.01484447,0.017671355,0.277323151,0.147512891,0.187224955,1.241371142,0.009843472,0.005754114,0.315789206,0.742234905,0.675727644,0.000262853,0.419270914,0.715617768,0.109139543,0.001829521,0.307548458,0.346036568,2.559042378,-0.076811299,1267142
-0.6,-0.90383375,0.215003316,0.104281887,0.000133335,0.005109822,0.013750049,0.021324186,0.282311854,0.154463985,0.196371781,1.111380397,0.011615078,0.005280597,0.269532348,0.70400024,0.674523022,0.000232294,0.437762829,0.752107089,0.107284363,0.001610708,0.226279623,0.549635413,2.588354915,-0.086827577,1267142
-0.6,-0.908099781,-0.027207082,0.129156248,0.000121495,0.006512952,0.015636993,0.027465958,0.261744502,0.176087053,0.191466207,1.404066965,0.013521299,0.006483333,0.33738845,0.740429498,0.731754426,0.000244251,0.42001158,0.681930169,0.107179068,0.001245858,0.396374844,0.409017694,2.043185972,-0.048530072,1267142
-0.6,-0.953400789,0.451759974,0.116907827,0.000143536,0.008840452,0.010998333,0.018612381,0.262833847,0.16813367,0.196352701,1.861975077,0.016536542,0.00535932,0.318907306,0.730935658,0.71800746,0.000272914,0.465220707,0.647836203,0.107521558,0.000882725,0.54708568,0.710496823,2.315812861,-0.051671981,1267142
-0.6,-0.872534369,0.364000056,0.141546431,0.000171636,0.006623164,0.012760648,0.023349836,0.299619264,0.160424364,0.185465701,1.995391437,0.013193299,0.00539974,0.267148035,0.730794492,0.600912613,0.000226277,0.399368172,0.748480926,0.102816088,0.002002579,0.280099556,0.314988612,2.261388185,-0.014352729,1267142
-0.6,-0.922057216,0.137674241,0.135806458,0.000117073,0.007827838,0.010558329,0.019781543,0.243509167,0.179377829,0.2113538,1.66177699,0.008764781,0.005379581,0.322918436,0.743141546,0.740813738,0.00023342,0.451271264,0.649609257,0.103061858,0.002112587,0.305554532,0.761963744,2.240927559,-0.08624571,1267142
-0.6,-0.801675455,0.10752191,0.142278416,0.000172262,0.007013375,0.010336968,0.018841787,0.232216164,0.180564627,0.189527588,1.680401125,0.007532513,0.005360715,0.251545539,0.717590843,0.692172793,0.00020121,0.454878882,0.754332959,0.100235843,0.003155097,0.119182931,0.286599404,2.13298269,-0.038964667,1267142
-0.6,-0.949719248,0.000526408,0.140630828,0.000175693,0.006454797,0.012935549,0.021511759,0.336287482,0.147830943,0.183260498,1.899546322,0.010833125,0.006430034,0.317551111,0.742457342,0.688794999,0.000191221,0.41409015,0.728478511,0.106693671,0.001858205,0.962020251,1.404251335,2.452033893,-0.048197312,1267142
-0.6,-0.910111349,0.623569397,0.127788022,0.000141837,0.006958323,0.017302767,0.018572192,0.225227894,0.15671614,0.190165369,1.7737647,0.012491335,0.006142683,0.256772421,0.742534999,0.725176877,0.000234879,0.429193417,0.629928633,0.102872854,0.002252552,0.285240753,0.732026402,2.297522226,0.009642243,1267142
-0.6,-0.947208077,-0.378023586,0.137276402,0.00017029,0.005344012,0.011644396,0.021866071,0.323598605,0.162522426,0.196116914,1.8697261,0.010654323,0.006156379,0.318505976,0.741793369,0.709739972,0.000213801,0.413737852,0.79182894,0.110059613,0.001699105,0.788459857,1.502343152,2.297314544,-0.171790042,1267142
-0.6,-0.925454532,0.661941887,0.140256451,0.000150577,0.005088805,0.015989815,0.02069223,0.283031129,0.176199991,0.17279154,1.430005795,0.006919808,0.005082822,0.298520221,0.740652129,0.73553454,0.000209557,0.511180223,0.616326797,0.100683714,0.002778457,0.335361408,0.900831364,2.139529331,0.018908511,1267142
-0.6,-0.81662287,0.121283728,0.147754291,0.000165062,0.006791467,0.010731811,0.019889803,0.234570102,0.180705517,0.192482327,1.64352889,0.008037889,0.005135862,0.256331715,0.699643862,0.694283919,0.000206514,0.398448324,0.738902683,0.108299103,0.00291601,0.192234539,0.284894942,2.113244669,-0.128032746,1267142
-0.6,-0.805277516,-0.38467016,0.147259955,0.000179541,0.00710626,0.011598443,0.017177428,0.302638437,0.159514331,0.20717346,1.854874351,0.006279821,0.005551392,0.280216329,0.736553735,0.656448195,0.000192096,0.379269892,0.799930336,0.112788136,0.003073986,0.138885441,0.284206268,2.33326558,-0.077204053,1267142
-0.6,-0.921595806,0.488218918,0.11800704,0.000145536,0.009073667,0.011310807,0.018958643,0.279115589,0.168183836,0.188193894,1.813785938,0.010073188,0.005785277,0.317213962,0.723805664,0.709389752,0.000282605,0.436566223,0.634050641,0.105639089,0.002048015,0.528773002,0.816395071,2.25929044,-0.082545983,1267142
-0.6,-0.944089191,-0.395158983,0.146103312,0.000154456,0.005142605,0.011926941,0.022239703,0.311964647,0.164572953,0.198261835,1.753885133,0.01095672,0.005764686,0.315508889,0.739987343,0.701905441,0.000211603,0.376351559,0.792986437,0.112640784,0.001923306,0.777584435,1.419875092,2.231751977,-0.136420835,1267142
-0.6,-0.877125987,0.464257555,0.136604517,0.000142299,0.006099983,0.01301622,0.018193514,0.296100838,0.151758493,0.1703766,1.502297568,0.00594717,0.005123638,0.26375791,0.745684211,0.652681253,0.000214172,0.467239488,0.778088424,0.102048333,0.003202728,0.33622157,0.497791216,2.410940735,-0.019671634,1267142
-0.6,-0.905804352,0.100810143,0.114456991,0.000133961,0.006159193,0.013820782,0.018892101,0.259769686,0.13980228,0.185731686,1.06789451,0.00788792,0.005279296,0.282831732,0.728792499,0.721598631,0.000205444,0.42576897,0.673540197,0.104068828,0.002140268,0.441373109,0.707525105,2.784521479,-0.053360928,1267142
-0.6,-0.931317775,0.985293108,0.135771994,0.000140666,0.009197286,0.012253488,0.020247895,0.290836801,0.150157413,0.184782874,1.331401267,0.02005995,0.005483233,0.351041789,0.749106943,0.674906902,0.000250593,0.453791556,0.612595789,0.101737199,0.000645072,0.566823052,0.832851412,2.461734418,-0.043067005,1267142
-0.6,-0.927027235,0.286548709,0.128306032,0.000140089,0.005839143,0.015956519,0.021286363,0.244476324,0.144284239,0.176241169,1.1432789,0.013367951,0.005054368,0.279466901,0.744789642,0.742547308,0.000211679,0.463428205,0.678620883,0.103693823,0.001969074,0.545131972,0.901425121,2.559224197,-0.010340941,1267142
-0.6,-0.887591707,0.661530339,0.147201291,0.000113934,0.007088305,0.013987035,0.02008621,0.29187509,0.139618146,0.165100604,1.402265079,0.007440011,0.005999161,0.301324289,0.740027578,0.722829744,0.000240775,0.441210747,0.694607632,0.103487225,0.00260695,0.409211725,0.658692402,2.523139743,0.026586351,1267142
-0.6,-0.930145197,0.641216236,0.118206376,0.00015792,0.007467911,0.017732576,0.02196516,0.262507354,0.155935156,0.20292592,1.993011956,0.011266215,0.006373077,0.28421266,0.736249567,0.723496677,0.000223667,0.43922219,0.607913676,0.104902334,0.001754939,0.369255368,0.739087077,2.470611059,-0.036276026,1267142
-0.6,-0.866320371,0.596299362,0.149228147,0.000127845,0.005130771,0.012515895,0.019717417,0.300006431,0.151336519,0.175989648,1.255900041,0.017546611,0.005246573,0.261298893,0.688485441,0.648384804,0.000219408,0.388532904,0.793358353,0.104052523,0.00119789,0.314226189,0.466276717,2.470664846,-0.077470265,1267142
-0.6,-0.910105101,0.620940368,0.126718464,0.000140715,0.006740888,0.017317223,0.018440134,0.226573585,0.156836895,0.187004148,1.742728033,0.008961449,0.005713783,0.255032827,0.748450769,0.734446094,0.000235038,0.453909221,0.633822914,0.107456715,0.002637407,0.284492782,0.776478567,2.340908588,-0.052368806,1267142
-0.6,-0.938473471,0.896862519,0.141113837,0.000102791,0.006533805,0.015259924,0.02165916,0.298113072,0.142614528,0.180610464,1.464117432,0.008361551,0.006788498,0.314451247,0.721387268,0.688727698,0.00024242,0.4227577,0.727130292,0.117681932,0.002463553,0.413811068,0.578613721,2.448960515,0.036534545,1267142
-0.6,-0.927113265,0.28392445,0.120597691,0.000120813,0.005212632,0.013708604,0.023435009,0.273131256,0.157326998,0.189814361,1.207771003,0.016123748,0.005931445,0.27292476,0.7002301,0.630549236,0.000230605,0.36903076,0.761820231,0.103249547,0.001593128,0.396973017,0.613970792,2.266469863,-0.034471567,1267142
-0.6,-0.908281559,0.230381102,0.143450497,0.000136372,0.005633513,0.015683952,0.023718408,0.263143565,0.16839486,0.212525779,1.454886023,0.019225939,0.006580668,0.351532243,0.744454632,0.742616383,0.000228765,0.384689656,0.676934397,0.13652693,0.000610841,0.219125914,0.38837857,2.14611969,-0.125401704,1267142
-0.6,-0.840600533,0.068598363,0.137867228,0.000140637,0.005473682,0.015616579,0.022534767,0.300105638,0.169418932,0.175413072,1.465509824,0.0097102,0.005786613,0.367363399,0.730370468,0.72147787,0.000252066,0.464348418,0.67315448,0.140120616,0.002431181,0.207812193,0.237775952,2.105647846,-0.109875083,1267142
-0.6,-0.882519705,-0.140829093,0.1443965,0.000147947,0.007140163,0.013872335,0.014854132,0.30320358,0.161205943,0.198447454,1.956506986,0.006145189,0.005273936,0.270061811,0.711814078,0.693519853,0.000199468,0.416971916,0.795641386,0.104775726,0.002158576,0.283403777,0.323622803,2.534164359,-0.039234289,1267142
-0.6,-0.878690841,0.164302046,0.116343333,0.000129787,0.005989089,0.013960528,0.018583618,0.270775555,0.149576456,0.184573574,1.032369668,0.013882088,0.005575306,0.273286781,0.744482368,0.671100765,0.000214431,0.452730788,0.714916769,0.100408239,0.001883084,0.155464622,0.668543018,2.39632567,-0.056298739,1267142
-0.6,-0.797015177,-0.291657446,0.148862295,0.000186696,0.007111728,0.012257634,0.017827879,0.2997365,0.16763416,0.209408406,1.721040015,0.007265107,0.005578843,0.290348944,0.732457958,0.69572091,0.000193376,0.398426335,0.782630232,0.111699382,0.002250947,0.208943819,0.365798954,2.409735199,-0.188845632,1267142
-0.6,-0.865508703,-0.100688062,0.148231799,0.000151879,0.007036687,0.013662282,0.015347162,0.312071849,0.15957815,0.196994756,1.954640295,0.005371966,0.005174634,0.272329431,0.717442427,0.689891039,0.00019932,0.392675811,0.789052237,0.107150321,0.002838896,0.313255405,0.349519359,2.425825273,-0.04428364,1267142
-0.6,-0.885007335,0.552803881,0.126771409,0.00014057,0.006627349,0.017139917,0.016969629,0.227842006,0.158963721,0.182678026,1.803053539,0.006842937,0.005061699,0.253504895,0.73784414,0.734519246,0.000254827,0.47137025,0.648248832,0.102570715,0.003048258,0.224040275,0.742951523,2.344581768,-0.076214668,1267142
-0.6,-0.872002014,-0.13993629,0.14589013,0.000115471,0.005702475,0.01505477,0.02407219,0.296902254,0.172558759,0.171591171,1.483095002,0.014247979,0.005807965,0.370363715,0.736135564,0.704025926,0.000251458,0.465329145,0.671307976,0.131322518,0.001910473,0.213901959,0.26178143,1.979801382,-0.032068156,1267142
-0.6,-0.940529382,0.892362804,0.141455087,0.000105185,0.006575932,0.015295044,0.020897127,0.295823138,0.143108606,0.181976143,1.461786259,0.007544242,0.006687537,0.314439477,0.731136106,0.680988898,0.000243141,0.436364018,0.732418015,0.11714324,0.002610091,0.431688393,0.601288339,2.456529058,0.023435869,1267142
-0.6,-0.860115756,0.591663369,0.133433331,0.000117132,0.00571956,0.012664481,0.014907887,0.304230609,0.144261529,0.185895727,1.270036031,0.007202243,0.005333195,0.290939496,0.736825289,0.725182016,0.000234048,0.405013489,0.758270307,0.10631944,0.002497537,0.383368517,0.538598038,2.640301819,-0.011586229,1267142
-0.6,-0.936315064,-0.007199752,0.141629293,0.00012078,0.00536065,0.012371768,0.021677483,0.289097897,0.157449041,0.16966517,1.978445302,0.008015197,0.00502426,0.324219993,0.709176169,0.707814443,0.000224848,0.43479787,0.733716689,0.107884752,0.003075378,0.54785856,1.242129807,2.263154463,0.000617227,1267142
-0.6,-0.946597759,0.89164542,0.12822312,0.000143682,0.008900554,0.010985282,0.019785433,0.288947843,0.148035031,0.177970289,1.503080357,0.009715839,0.00518007,0.325066496,0.73367316,0.674094196,0.000251206,0.471045346,0.61594772,0.112188135,0.00216107,0.323750237,1.157676576,2.445637011,-0.058477656,1267142
-0.6,-0.868756924,0.40167425,0.13543384,0.000112074,0.005900467,0.011625077,0.018858649,0.291863814,0.143992398,0.188435457,1.398440807,0.0187094,0.005432199,0.28769486,0.746698757,0.710107988,0.000231931,0.404097337,0.793313827,0.104924019,0.000799389,0.329919229,0.428915418,2.554005484,-0.030943834,1267142
-0.6,-0.922475084,0.043207073,0.108243027,0.000135683,0.006086693,0.014009012,0.018962255,0.259557734,0.140522313,0.189884943,1.01555739,0.012837105,0.00527205,0.283330653,0.725514391,0.702184364,0.000202289,0.422194876,0.688995655,0.104515615,0.001956208,0.41637347,0.725726139,2.673916647,-0.011657249,1267142
-0.6,-0.948216992,-0.382666228,0.136111067,0.000166881,0.005379106,0.011093731,0.022336646,0.31760576,0.164346348,0.187495074,1.892893566,0.024282216,0.005989044,0.318420188,0.735197715,0.721394112,0.000210342,0.401192285,0.765896419,0.110246187,0.000441398,0.841682636,1.505894015,2.193556052,-0.026787353,1267142
-0.6,-0.893967529,0.209656699,0.135272428,0.000178736,0.006654911,0.012391766,0.021665675,0.292648345,0.163160055,0.179838653,1.851649005,0.008198612,0.005507551,0.27337888,0.736734636,0.606947372,0.000234292,0.443849432,0.755060081,0.100125914,0.002665725,0.303703721,0.344906532,2.212178263,-0.039605255,1267142
-0.6,-0.937454674,0.542211636,0.116815321,0.000125575,0.005966455,0.01344626,0.023429897,0.262641306,0.165070832,0.178195957,1.396640508,0.008191031,0.005346295,0.269772504,0.687487485,0.671864586,0.000215708,0.425193515,0.784091571,0.104943437,0.002877791,0.468727822,0.58549829,2.254507008,0.006397425,1267142
-0.6,-0.932246163,0.170239503,0.140874524,0.000103089,0.007202843,0.012595241,0.024152357,0.24118929,0.19146105,0.219692797,1.715439072,0.010544332,0.006144913,0.32766804,0.706929925,0.685216907,0.000238259,0.397457333,0.662608038,0.102420772,0.001961231,0.269315368,0.602258056,2.061220868,-0.054187468,1267142
-0.6,-0.842961217,-0.000443488,0.142688998,0.000167674,0.006486636,0.0100395,0.016861486,0.271477543,0.164211411,0.189934672,1.956835345,0.021214693,0.005650153,0.276681766,0.72391601,0.688569571,0.000196909,0.422027989,0.772067258,0.108778734,0.000310297,0.241143065,0.250886531,2.336283383,-0.121941139,1267142
-0.6,-0.824962558,0.266636476,0.135419746,0.000156638,0.006657691,0.014939996,0.017082494,0.311250569,0.165104893,0.192225076,1.951935669,0.017419507,0.005491324,0.281669079,0.746607938,0.693414248,0.000230295,0.471209452,0.799567999,0.104921467,0.000353889,0.200089342,0.242033081,2.464719469,-0.043286006,1267142
-0.6,-0.897423032,-0.480043566,0.148504783,0.000130019,0.005054733,0.011617748,0.022573241,0.270894588,0.188532055,0.218442372,1.996901431,0.018452538,0.005361295,0.30124685,0.743543905,0.689161906,0.000246874,0.403585337,0.626394193,0.107343485,0.000973332,0.21333501,0.57160521,2.00470637,-0.133150918,1267142
-0.6,-0.844179828,0.609068634,0.142113315,0.00012535,0.005302243,0.012188439,0.020199123,0.297566702,0.147548265,0.185912902,1.333099656,0.012139936,0.005568068,0.28830347,0.709507461,0.696344148,0.000213947,0.440512756,0.785687337,0.101630894,0.001479028,0.111859267,0.274166411,2.517774326,-0.011236178,1267142
-0.6,-0.803164801,-0.012190106,0.138077015,0.000154718,0.006645617,0.009869509,0.017449515,0.236852021,0.171148518,0.190487952,1.938017616,0.0230381,0.005068838,0.269946361,0.712703377,0.709812468,0.000198567,0.418121158,0.763413782,0.107783499,0.000676962,0.203325832,0.221999136,2.288907638,-0.023514024,1267142
-0.6,-0.894932838,0.38910709,0.141263253,0.000135133,0.006120923,0.012778082,0.016509395,0.317048511,0.154614949,0.167895056,1.578209647,0.009724984,0.005103372,0.266538968,0.747242331,0.628959751,0.000205969,0.447669231,0.753575268,0.105868963,0.002503961,0.422381895,0.425652962,2.301875542,-0.035323101,1267142
-0.6,-0.949011282,-0.350548684,0.139672706,0.000167091,0.005578584,0.011131942,0.021779928,0.315955672,0.164357956,0.192160926,1.967980646,0.018489366,0.006246319,0.314329099,0.747963952,0.705934835,0.000207516,0.3880712,0.769108155,0.105924919,0.001246596,0.869354022,1.472711999,2.147577295,-0.040623783,1267142
-0.6,-0.930011881,0.758516235,0.136901807,0.000137658,0.005192236,0.016169434,0.02360835,0.239614836,0.175545804,0.180790203,1.916343025,0.01187925,0.005124881,0.263588209,0.74927484,0.719733106,0.000213789,0.468839707,0.626147356,0.100835027,0.002233409,0.561582267,0.885102497,2.160234916,-0.0084646,1267142
-0.6,-0.934667807,0.139607891,0.149148144,0.000108064,0.005181623,0.011862323,0.025520259,0.289857078,0.168321315,0.189124993,1.795418948,0.007287538,0.005796221,0.302627384,0.748539283,0.741267888,0.000262904,0.400732359,0.712761825,0.108492584,0.00263176,0.608509034,0.908197086,2.097266955,-0.031353657,1267142
-0.6,-0.947552768,-0.409177489,0.14005047,0.000165915,0.005267326,0.010998508,0.021595411,0.318050918,0.164463719,0.19071424,1.950843018,0.022600114,0.006117666,0.316084931,0.74737757,0.716608408,0.00020606,0.400949937,0.774916747,0.108319672,0.000636239,0.825485154,1.500258325,2.188736074,-0.018577726,1267142
-0.6,-0.940589828,0.735678852,0.114336613,0.000152922,0.009664783,0.011563783,0.016539461,0.279733094,0.157889989,0.17727838,1.733310058,0.008818762,0.005257679,0.318249017,0.739320928,0.693586639,0.000237983,0.471319687,0.645220158,0.101374702,0.002078002,0.607565374,1.144008456,2.399232478,-0.071064988,1267142
